"","...1","Wichita Police Department (KS)","Columbus Division of Police (OH)","Fitchburg Police Department","Houston Police Department","Johnson County Sheriff","Kern County Sheriff's Office","Knoxville Police Department (TN)","McKinney Police Department","Oklahoma City Police Department","Phoenix Police Department","Savannah-Chatham Metropolitan Police Department (GA)","Amarillo Police Department","CCM - Dallas Police Department (TX)","Berkeley County Sheriff's Office","Chandler Police Department (AZ)","Greeley Police Department","GREENSBORO POLICE DEPARTMENT","Louisville Metro Police Department (KY)","Maricopa County Sheriff's Office","North Charleston Police Department","Newport News Police Department","PASCAGOULA POLICE DEPARTMENT","Portsmouth Police Department (VA)","Santa Barbara Police Department (CA)","Shreveport Police Department","CITY OF NEW ORLEANS - POLICE DEPARTMENT","Montgomery County Police Department (MD)","Grand Island Police Department","Cincinnati Police Department","Marysville Police Department","North Richland Hills Police Department (TX)","JEFFERSON PARISH SHERIFF'S OFFICE","Akron Police Department","Fort Smith Police Department","Sunnyside Police Department","Visalia Police Department (CA)","Franklin County Sheriff's Office","Montgomery County Sheriff's Office (TX)","Salem Police Department - OIBRS","Tampa Police Department","Richland County Sheriff's Department","Scottsdale Police Department","Gaithersburg Police Department","Hampton Police Division (VA)","Lexington Police Department","West Allis Police Department","Dayton Police Department","Carrollton Police Department","Hawthorne Police Department","Stockton Police Department (CA)","Miami Gardens Police Department","Richmond Police Department (VA)","Temple Police Department","Toledo Police Department (OH)","Huber Heights Police Department - OIBRS","Minnetonka Police Department","Santa Clara Police Department","GARDEN GROVE PD","Milpitas Police Department","Ontario Police Department (CA)","Sonoma County Sheriff's Office (CA)","Mesquite Police Department (TX)","Pierce County Sheriff","Asheboro Police Department","Fullerton Police Department (CA)","Haltom City Police Department (TX)","Rock Hill Police Department","Seguin Police Department","Lynnwood Police Department","Aurora Police Department (CO)","Hancock County Sheriff's Office - OIBRS","Lawrence Police Department","Oxnard Police Department (CA)","Ashland Police Department - OIBRS","Greene County Sheriff's Office (MO)","Lockland Police Department - OIBRS","Maple Grove Police Department","Kaufman County Sheriff's Office","Hagerstown Police Department","Killeen Police Department","Warren Police Department (OH)","Arapahoe County Sheriff's Office (CO)","Irving Police Department","Springfield Police Department (MO)","Tempe Police Department","Clay County Sheriff","Garland Police Department","Odessa Police Department (TX)","Danville Police Department","Sidney Police Department - OIBRS","Colorado Springs Police Department (CO)","Elkhart Police Department","Northwood Police Department - OIBRS","Bowling Green Police Department - OIBRS","Avondale Police Department","Commerce City Police Department- Colorado","Chickasha Police Department","Independence Police Department","Rapid City Police Department","Scotland County Sheriff's Office","Riviera Beach Police Department (FL)","Swatara Township Police Department","Augusta Department of Public Safety (KS)","Lancaster Police Department - OIBRS","Clay County Sheriff's Office","Warren County Sheriff's Office (OH) - OIBRS","Alcoa Police Department","Yuma Police Department (AZ)","Kankakee Police Department","ROSENBERG POLICE DEPARTMENT","Manteca Police Department","Addison Police Department - Texas","Columbia Police Department","El Campo Police Department (TX)","Fairborn Police Department - OIBRS","St. Joseph Missouri Police Department","Wichita Falls Police Department (TX)","Shelby County Sheriff's Office - OIBRS","Gahanna Division of Police","Irvine Police Department","Spalding Sheriff's Office","Oak Ridge Police Department","Othello Police Department","CCM - Sacramento Police Department (CA)","Cochise County Sheriff","Jefferson County Sheriff's Office","Ogden Police Department","Euclid Police Department - OIBRS","Novato Police Department","RICHARDSON POLICE DEPARTMENT","Cedar Park Texas Police Department","Valencia County Sheriff's Department","Edmonds Police Department","Arvada Police Department (CO)","CCM - Denver Police Department (CO)","Bloomington Police Department","Everett Police Department","Federal Way Police Department (WA)","Abilene Police Department (TX)","Puyallup Police Department","Edmond Police Department","Green Bay WI Police Department","Clovis Police Department","Forest Park Police Department - OIBRS","Frederick County Sheriff's Office (MD)","University Place Police Department","Trumbull County Sheriff's Office - OIBRS","Norton Police Department - OIBRS","West Valley City Police Department","Salina Police Department (KS)","Baldwin Park Police Department","Kettering Police Department","Wooster Police Department -OIBRS","Covington Police Department","Medina County Sheriff's Office - OIBRS","Mayfield Heights Police Department - OIBRS","Coconino County Sheriff's Office","Madison Police Department","Randolph County Sheriff's Office","Brookhaven Police Department (GA)","Burnsville Police Department","Union County NC Sheriff's Office","Belton Police Department","Cleveland Police Department - OIBRS","Westerville Division of Police (OH)","Hanover Park Police Department","New Bern Police Department","Arlington Police Department","Tolleson Police Department (AZ)","Van Wert County Sheriff's Office - OIBRS","Asheville Police Department (NC)","Lexington Police Department - OIBRS","Pittsfield Police Department","Coffeyville Police Department (KS)","Miami County Sheriff's Office","Shelby Police Department - OIBRS","Zanesville Police Department - OIBRS","Goodyear Police Department","Reynoldsburg Police Department","Denton Police Department (TX)","Gilbert Police Department (AZ)","High Point Police Department (NC)","San Rafael Police Department","Dickson County Sheriffs Office","Folsom Police Department","Lancaster Police Department","Athens-Clarke County Police Department (GA)","El Paso Police Department","Decatur Police Department (AL)","Griffin Police Department","Josephine County Sheriff's Department","Des Moines Police Department","Garfield Heights Police Department","Naperville Police Department","Lakewood Police Department","Hemet Police Department","Dane County Sheriffs Office","San Antonio Police Department","Overland Park Police Department","Bay City Department of Public Safety (MI)","Greenville Police Department (NC)","Orono Police Department","Rohnert Park Department of Public Safety (CA)","Cleveland Police Department (OH)","Boca Raton Police Services","Riverdale Police Department","Troy Police Department","University of Toledo Police Department - OIBRS","Sun Prairie Police Department","Wayne County Sheriff's Office - OIBRS","Long Branch Police Department (NJ)","Richland County Sheriff's Office - OIBRS","Garner Police Department","James City County Police Department","City of Greenville Police Department (SC)","Manteno Police Department","Washington Court House","Yakima County Sheriff's Office","Pawtucket Police Department","Martinsville Police Department","Apache Junction Police Department","Marana Police Department","El Paso County Sheriff's Office","North College Hill Police Department - OIBRS","Palm Beach Gardens Police Department (FL)","West Chester Township Police Department - OIBRS","Plano Police Department (TX)","Franklin Police Department","Milton Police Department","Sacramento County Sheriff's Department (CA)","Bedford Police Department (VA)","SPARTANBURG POLICE DEPARTMENT","Springfield Township (Hamilton) Police Department - OIBRS","Elyria Police Department","Crawford County Sheriff's Office - OIBRS","Huntersville Police Department","Kankakee County Sheriff's Office","Pasco Police Department","Wood County Sheriff's Office - OIBRS","Norcross Police Department (GA)","Mooresville Police Department (NC)","Buckeye Police Department","Eustis Police Department","Brooklyn Center Police Department","Jeffersonville Police Department","Pembroke Pines Police Department (FL)","Bourbonnais Police Department","El Mirage Police Department (AZ)","Monona Police Department","Englewood Police Department","Highland County Sheriff's Office - OIBRS","London Police Service","Pickaway County Sheriff's Office - OIBRS","Tustin Police Department","Hamilton Police Service","CCM - Alexandria Police Department (VA)","Snohomish County Sheriffs Office","Coshocton County Sheriff's Office - OIBRS","Madera Police Department","Lewiston Police Department","Athens County Sheriff's Office - OIBRS","Madison Township Police Department (OH) - OIBRS","South Euclid Police Department - OIBRS","Beavercreek Police Department - OIBRS","Austintown Township Police Department - OIBRS","Jefferson Parish Sheriff's Office","North Canton Police Department - OIBRS","Marion County Sheriff’s Office","Saint Louis County Sheriff","Fife Police Department","Surprise Police Department (AZ)","City of Everett Police Department","Cheviot Police Department - OIBRS","NEW BRAUNFELS POLICE DEPT","Sheboygan Police Department","Washington County Sheriff's Office - OIBRS","Grove City Police Department - OIBRS","Carroll County Sheriff's Office","Beaver Township Police Department - OIBRS","Ohio Department of Natural Resources","Bradley Police Department","Jefferson County Sheriff's Office - OIBRS","Pflugerville Police Department (TX)","Upper Arlington Police Department","Ridgeland Police Department (MS)","Middleton Police Department","Solon Police Department - OIBRS","Lawrence County Sheriff's Office - OIBRS","Lenexa Police Department","Oregon Police Department - OIBRS","Stratford Police Department","Darke County Sheriff's Office - OIBRS","Burkburnett Police Department (TX)","Frederick Police Department","Ventura Police Department (CA)","Sylvania Township Police Department - OIBRS","Clallam County Sheriff's Office","Redmond Police Department","City of Stoughton Police Department","Ottawa, Kansas Police Department","Durham County Sheriff's Office (NC)","Marion Police Department (OH) - OIBRS","Salem Police Department (OR)","Bell County Organized Crime Unit","Fridley Police Department","Coppell Police Department","Parker Police Department","Rockville City Police Department","La Vergne Police Department - Tennessee","Victoria Police Department","Findlay Police Department - OIBRS","Arlington County Police Department - Virginia","Ashland County Sheriff's Office - OIBRS","Hastings Police Department","Clermont County Sheriff's Office - OIBRS","Green Township Police Department - OIBRS","Greensboro Police Department","DeForest Police Department","Mesa Police Department (AZ)","Bloomington Police Department (IN)","Hope Police Department","Bloomfield Police Department","Bell County Sheriffs Office","Takoma Park Police Department","Brunswick Police Department - OIBRS","Tuscarawas County Sheriff's Office - OIBRS","DOWNERS GROVE POLICE DEPARTMENT","Montgomery County Sheriff's Office (KS)","SUMMERVILLE POLICE DEPARTMENT","Mill Creek Police Department","Windsor Police Department","Fayetteville Police Department (AR)","Coeur d'Alene Police Department (ID)","Knoxville Police Department (TN) (DUPLICATE - SEE 114)"
"1","1/1/2021","3","2","1","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1/2/2021",NA,"1",NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,"1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1/3/2021",NA,"1",NA,"2",NA,NA,NA,"1",NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1/4/2021",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1/5/2021",NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1/6/2021",NA,"3","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1/7/2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1/8/2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1/9/2021",NA,NA,NA,"3",NA,NA,NA,NA,"1","2",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
