"","...1","Houston Police Department","Phoenix Police Department","CCM - Dallas Police Department (TX)","Columbus Division of Police (OH)","Cincinnati Police Department","Wichita Police Department (KS)","Schertz Police Department (TX)","CCM - Sacramento Police Department (CA)","CITY OF NEW ORLEANS - POLICE DEPARTMENT","Colorado Springs Police Department (CO)","Columbia Police Department","Akron Police Department","Fort Lauderdale Police Department","Durham Police Department (NC)","Hagerstown Police Department","Stockton Police Department (CA)","Toledo Police Department (OH)","Oklahoma City Police Department","North Charleston Police Department","Richland County Sheriff's Department","Sacramento County Sheriff's Department (CA)","Santa Clara Police Department","Richmond Police Department (VA)","Odessa Police Department (TX)","Pierce County Sheriff","Yakima County Sheriff's Office","Tukwila Police Department","West Jordan Police Department","Wheat Ridge Police Department","Hampton Police Division (VA)","El Centro Police Department (CA)","Everett Police Department","Greeley Police Department","GREENSBORO POLICE DEPARTMENT","Greenville Police Department (NC)","Jefferson Parish Sheriff's Office","Josephine County Sheriff's Department","Lakewood Police Department","Lancaster Police Department","Lehi Police Dept","Melbourne Police Department","Mesa Police Department (AZ)","Mesquite Police Department (TX)","Montgomery County Police Department (MD)","Napa Police Department","Naperville Police Department","Amarillo Police Department","Asheville Police Department (NC)","Athens-Clarke County Police Department (GA)","Aurora Police Department (CO)","Bloomington Police Department","Boca Raton Police Services","Bourbonnais Police Department","BUENA PARK POLICE DEPARTMENT","Carrollton Police Department","Dayton Police Department","Decatur Police Department (AL)","Irvine Police Department","Oxnard Police Department (CA)","Yuma Police Department (AZ)","Tolleson Police Department (AZ)","Tustin Police Department","Victoria Police Department","Visalia Police Department (CA)","West Allis Police Department","Whitehall Police Department","Overland Park Police Department","Salem Police Department (OR)","Shreveport Police Department","Spartanburg County Sheriff's Office","Spokane County Sheriff Department","Springfield Police Department (MO)","Sugar Land Police Department","Burnsville Police Department","Canton Police Department","Chandler Police Department (AZ)","Edmonds Police Department","Farmers Branch Police Department","Folsom Police Department","GARDEN GROVE PD","Garland Police Department","JEFFERSON PARISH SHERIFF'S OFFICE","Kaufman County Sheriff's Office","La Vergne Police Department - Tennessee","Lexington Police Department","Longmont Police Department","Madison Police Department","Manteca Police Department","Marana Police Department","Monroe Police Department","Cleveland Police Department (OH)","Newport News Police Department","North Richland Hills Police Department (TX)","Rapid City Police Department","Springfield Police Department","Independence Police Department","Ontario Police Department (CA)","Maricopa County Sheriff's Office","Matthews Police Department","Oak Ridge Police Department","Panama City Police Department (FL)","PASCAGOULA POLICE DEPARTMENT","Lakeland Police Department","Lawrence Police Department","Lexington County Sheriff's Department","Franklin Police Department","Fridley Police Department","High Point Police Department (NC)","El Paso Police Department","Contra Costa County Sheriff's Office (CA)","Citrus Heights Police Department","Arapahoe County Sheriff's Office (CO)","Burlington Police Department","London Police Service","SUMMERVILLE POLICE DEPARTMENT","Tampa Police Department","Tempe Police Department","San Joaquin County Sheriff","Santa Barbara Police Department (CA)","Spokane Police Department","Pinellas County Sheriff's Office (FL)","Pittsfield Police Department","Plano Police Department (TX)","Port Angeles Police Department","Elyria Police Department","Shawnee Police Department","Snohomish County Sheriffs Office","Stratford Police Department","Wichita Falls Police Department (TX)","Franklin County Sheriff's Office","Greene County Sheriff's Office (MO)","Haltom City Police Department (TX)","Hawthorne Police Department","Blue Ash Police Department","Midwest City Police Department","New Hope Police Department","Des Moines Police Department","Topeka Police Department","Hemet Police Department","Cochise County Sheriff","Arlington County Police Department - Virginia","Brookhaven Police Department (GA)","Fife Police Department","Fountain Police Department (CO)","Louisville Metro Police Department (KY)","Miami Gardens Police Department","Montgomery County Sheriff's Office (KS)","Ogden Police Department","San Rafael Police Department","Savannah-Chatham Metropolitan Police Department (GA)","RICHARDSON POLICE DEPARTMENT","West Haven Police Department","Federal Way Police Department (WA)","Fort Bend County Sheriff's Office","Hamden Police Department","St. Joseph Missouri Police Department","Village of McFarland Police Department","West Valley City Police Department","Scottsdale Police Department","Puyallup Police Department","Randolph County Sheriff's Office","Abilene Police Department (TX)","Kern County Sheriff's Office","Lewisville Police Department","Bloomington Police Department (IN)","City of Clovis Police Department","City of Greenville Police Department (SC)","El Paso County Sheriff's Office","Danville Police Department","Deptford Police Department","Arvada Police Department (CO)","Valencia County Sheriff's Department","Sunnyvale Police Department","Delaware Police Department (OH)","Fullerton Police Department (CA)","Green Bay WI Police Department","Kitsap County Sheriff's Office (WA)","Clay County Sheriff's Office","Clearwater Police Department","CCM - Alexandria Police Department (VA)","Commerce City Police Department- Colorado","McKinney Police Department","Montgomery County Sheriff's Office (TX)","Knoxville Police Department (TN)","Reynoldsburg Police Department","Wilton Manors Police Department","Warren Police Department (OH)","El Mirage Police Department (AZ)","Garner Police Department","Greenville County Sheriff's Office (SC)","Hendersonville Police","Alamance County Sheriff's Office","Apex Police Department","Arkansas City Police Department","Berkeley County Sheriff's Office","Covington Police Department","Douglas County Sheriff's Office","Mill Creek Police Department","Milpitas Police Department","Missouri City Police Department","Knox County Sheriff's Office (TN)","Kansas City Police Department","Avondale Police Department","Broomfield Police Department","Cedar Park Texas Police Department","Addison Police Department - Texas","Fitchburg Police Department","West Columbia Police Department","Rutherford County","Iowa City Police Department","Lynnwood Police Department","Brooklyn Park Police Department","Buckeye Police Department","California City Police Department","Forest Park Police Department - OIBRS","Grove City Police Department - OIBRS","Springdale Police Department - OIBRS","Coral Springs Police Department (FL)","Englewood Police Department - OIBRS","Cathedral City Police Department","Bonney Lake Police Department","Asheboro Police Department","Malden Police Department","Northbrook Police Department","ROSENBERG POLICE DEPARTMENT","Fort Smith Police Department","Gahanna Division of Police","Danbury CT Police Department","Delaware County Sheriff's Office (OH)","Norcross Police Department (GA)","Branford Police Department (CT)","Brooklyn Center Police Department","Cambridge Police Department","Columbia Heights Police Department","Robbinsdale Police Department","Marysville Police Department","Gaithersburg Police Department","Kershaw County Sheriff's Office","Kingsville Police Department","Provo Police Department","Riviera Beach Police Department (FL)","Springfield Township (Hamilton) Police Department - OIBRS","St. Anthony Police Department (MN)","Clark County Sheriff's Office","Defiance Police Department - OIBRS","Upper Arlington Police Department","Ventura Police Department (CA)","West Palm Beach Police Department (FL)","Westerville Division of Police (OH)","Sonoma County Sheriff's Office (CA)","Maplewood Police Department","Cleveland Metroparks Ranger Department - OIBRS","Eden Prairie Police Deparment","Lucas County Sheriff's Office - OIBRS","University Place Police Department","Winter Park Police Department","Othello Police Department","Parker Police Department","Covina Police Department (CA)","Littleton Police Department","Mukilteo Police Department","Novato Police Department","Frederick Police Department","Greenwood Village Police Department","Pasco Police Department","Gilbert Police Department (AZ)","Jasper Police Department","Kankakee County Sheriff's Office","Maple Grove Police Department","Lenexa Police Department","Martinsville Police Department","Miami County Sheriff's Office","Piqua Police Department","Riley County Police Department","Durham County Sheriff's Office (NC)","Yankton Police Department (SD)","Surprise Police Department (AZ)","Takoma Park Police Department","New Bern Police Department","Huber Heights Police Department - OIBRS","Gastonia Police Department","Annapolis Police Department","Charleston County Sheriff's Office","Griffin Police Department","Xenia Police Department - OIBRS","Hamilton County Sheriff's Office","Clermont County Sheriff's Office - OIBRS","Brea Police Department","North Providence Police Department","Frederick County Sheriff's Office (MD)","Crystal Police Department","Darlington County Sheriff's Office","Medina County Sheriff's Office - OIBRS","Miramar Police Department","Montgomery County Sheriff's Office (OH)","Napa Sheriff's Office","University of Akron Police Department - OIBRS","West Covina Police Department (CA)","Pinal County Sheriff's Office","The Dalles Police Department","Town of Elon Police Department","Barberton Police Department","Beavercreek Police Department - OIBRS","DOWNERS GROVE POLICE DEPARTMENT","Emeryville Police Department","Henderson Police Department","Jackson Township Police Department - OIBRS","Lakewood Police Department - OIBRS","Marin County Sheriff's Office","Mount Healthy Police Department - OIBRS","Dorchester County Sheriff's Office","Faribault Police Department","Long Branch Police Department (NJ)","Austintown Township Police Department - OIBRS","Grandview Heights Police Department","Jupiter Police Department","Beloit Police Department","Sumner Police Department","Walnut Creek Police Department (CA)","Riverdale Police Department","Zanesville Police Department - OIBRS","Margate Police Department (FL)","Blue Springs Police Department","Cranford Police Department (NJ)","Hopkins Police Department","Ramsey Sheriff's Office (MN)","Bexley Police Department","Central Marin Police Authority","Davie Police Department (FL)","Elkhart County Sheriff's Department","Springdale Police Department","Eagan Police Department","LA Center Police Department","Ashland Police Department","Warren County Sheriff's Office (OH) - OIBRS","South Euclid Police Department - OIBRS","North Olmsted Police Department - OIBRS","Norton Police Department - OIBRS","Seguin Police Department","Denton Police Department (TX)","Golden Police Department (CO)","North St. Paul Police Department","Coon Rapids Police Department","Englewood Police Department","Huntersville Police Department","Lake Stevens Police Department","Madisonville Police Department (KY)","Bay City Department of Public Safety (MI)","Wayne County Sheriff's Office - OIBRS","St Louis Park Police Department","Morrisville Police Department","Norwood Police Department - OIBRS","Sun Prairie Police Department","Mooresville Police Department (NC)","NEW BRAUNFELS POLICE DEPT","Shelby County Sheriff's Office - OIBRS","Spalding Sheriff's Office","CCM - Denver Police Department (CO)","Fuquay Varina Police Department","Conway Police Department","Middleton Police Department","Sugarcreek Township Police Department - OIBRS","Euclid Police Department - OIBRS","Fairfax Police Department - OIBRS","Hilliard Police Department","Nassau County Sheriff Dept. Florida","West St. Paul Police Department","Glassboro Police Department","Alcoa Police Department","Bemidji Police Department","Bloomfield Police Department","Carroll County Sheriff's Office","FERGUSON TOWNSHIP POLICE","Laconia Police Department","Wooster Police Department -OIBRS","West Melbourne Police Department","Windsor Police Department","Cheviot Police Department - OIBRS","Palm Beach Gardens Police Department (FL)","Niles Police Department - OIBRS","Goodyear Police Department","City of Everett Police Department","Battle Ground Police Department","Longview Police Department","Thomasville Police Department","Marion County Sheriff’s Office","Kankakee Police Department","Glendale Police Department - OIBRS","Copley Township Police Department - OIBRS","Sheboygan Police Department","Findlay Police Department - OIBRS","Grand Island Police Department","Janesville Police Department","Jefferson County Sheriff's Office - OIBRS","Leawood Police Department","Coeur d'Alene Police Department (ID)","Richfield Police Department","Sharonville Police Department","Pflugerville Police Department (TX)","Brown County Sheriff's Office (WI)","Golden Valley Police Department","St. Johns County Sheriff's Office (FL)","Jeffersonville Police Department","Lyndhurst Police Department - OIBRS","Bucyrus Police Department - OIBRS","Clallam County Sheriff's Office","Lynchburg Police Department","PETERSBURG BUREAU OF POLICE","Van Wret Police Deparment - OIBRS","West Deptford Police Department","DeSoto County Sheriff's Office (FL)","Oregon Police Department - OIBRS","Lewiston Police Department","Cypress Police Department","Beltrami County Sheriff's Office","Blaine Police Department","Rohnert Park Department of Public Safety (CA)","New Straitsville Police Department - OIBRS","Independence Police Department (KS)","Hermosa Beach Police Department (CA)","Massillon Police Department - OIBRS","City of Stoughton Police Department","El Campo Police Department (TX)","Greensboro Police Department","Fairview Park Police Department - OIBRS","Temple Police Department","Weber County Sheriff's Office","Mounds View Police Department","Dublin Police Department","Polk County Sheriff's Office","Saco Police Department","North Kansas City Police Department","ISSAQUAH POLICE DEPARTMENT","Coffeyville Police Department (KS)","Wapakoneta Police Department - OIBRS","Bellefontaine Police Department - OIBRS","Hope Police Department","Swatara Township Police Department","Village of Schaumburg Police Department","West Chester Township Police Department - OIBRS","Lockland Police Department - OIBRS","Norwalk Police Department - OIBRS","Washington Township Police Department","Town of Kernersville Police Department","Prairie Village Police Department","JUNCTION CITY POLICE DEPARTMENT","Baldwin Park Police Department","Sharon Township Police Department - OIBRS","Ironton Police Department - OIBRS","Moore Police Department","Petaluma Police Department","Marple Township Police Dept","Troy Police Department","Anoka Police Department","Ridgeland Police Department (MS)","Eustis Police Department","Fairborn Police Department - OIBRS","James City County Police Department","Berlin Police Department","Mount Vernon Police Department - OIBRS","Kettering Police Department","North College Hill Police Department - OIBRS","Orono Police Department","Town of Madison Police Department","Collierville Police Department","Superior Police Department","Anderson County Sheriff's Office","Rockville City Police Department","Tuscarawas County Sheriff's Office - OIBRS","Elko New Market Police Department","SPARTANBURG POLICE DEPARTMENT","Redmond Police Department","Hanover Park Police Department","Richland County Sheriff's Office - OIBRS","Pembroke Pines Police Department (FL)","Coconino County Sheriff's Office","Eau Claire County Sheriffs Office - Wisconsin","Richland Hills Police Dept","Sidney Police Department - OIBRS","Licking County Sheriff's Office","City of Stayton Police Department","Clovis Police Department","Wylie Police Department","Milton Police Department","Northwood Police Department - OIBRS","Monroe Police Department - OIBRS","Apache Junction Police Department","Rusk Police Department","Rock County Sheriff","Cleveland Police Department - OIBRS","Worthington Police Department - OIBRS","Apple Valley Police","Maize Police Department (KS)","Hillsboro Police Department - Texas","Ross County Sheriff's Office - OIBRS","Logan County Sheriff's Office - OIBRS","Maumee Police Department - OIBRS","Wadsworth Police Department","Westminster Police Department","Deschutes County Sheriff's Office","Heath Police Department - OIBRS","Lancaster Police Department - OIBRS","Green Township Police Department - OIBRS","Sylvania Township Police Department - OIBRS","Garfield Heights Police Department","Urbana Police Department - OIBRS","Mebane Police Department","Park City Police Department (KS)","Manitou Springs Police Department","Saint Louis County Sheriff","Graham Police Department (TX)","Snohomish Police Department (WA)","Salina Police Department (KS)","Chickasha Police Department","Lawrence County Sheriff's Office - OIBRS","South St. Paul Police Department","Monona Police Department","Madison Township Police Department (OH) - OIBRS","Topsham Police Department","Waunakee Police Department","Sunset Hills Police Department (MO)","Castle Rock Police Department (CO)","Greene County Sheriff's Office - OIBRS","Chillicothe Police Department - OIBRS","Los Lunas Police Department","Bradley Police Department","Fircrest Police Department","Mill Valley Police Department","Perkins Township Police Department","Fairfield Township Police Department - OIBRS","Georgia Tech Police Department","SALEM POLICE DEPARTMENT","Sunnyside Police Department","Logan Police Department","Moraine Police Department","Mendota Heights Police Department","Bedford Police Department (VA)","Coppell Police Department","Perrysburg Police Department - OIBRS","Lakeville Police Department","Ashtabula County Sheriff's Office","Shelby Police Department - OIBRS","Willow Park Police Department","Clarke County","Mineral Wells Police Dept.","Lorain County Sheriff's Office - OIBRS","Minnetonka Police Department","Washington Court House","Haywood County Sheriff's Office","Belen Police Department","Washougal Police Department","Arlington Police Department","New Lexington Police Department - OIBRS","Stuart Police Department","Decatur Police Department (TX)","Rochester Police Department","Tulsa County Sheriff's Office","South Portland Police Department","Cedar Lake Police Department","Holland Police Department - OIBRS","Augusta Police Department","Dane County Sheriffs Office","Bell County Sheriffs Office","Hermantown Police Department","Belton Police Department","New Boston Police Department - OIBRS","Aurora  Police Department (OH) - OIBRS","Sonoma Police Department (CA)","Hampstead Police Department","Eau Claire WI Police Department","Mayfield Heights Police Department - OIBRS","Bowling Green Police Department - OIBRS","Bristol Police Department (VA)","Johnson County Sheriff","Wilmington Police Department - OIBRS","Livingston Police Department","WINFIELD POLICE DEPARTMENT","San Antonio Police Department","Greenhills Police Department - OIBRS","South Bloomfield Police Department (OH)","Mason Police Department - OIBRS","Marietta Police Department - OIBRS","Independence Police Department - OIBRS","Delhi Township Police Department","Woodbury Police Department","Sausalito Police Department","Solon Police Department - OIBRS","Green River Police Department","Edgewood Police Department","Blendon Township Police Department - OIBRS","Sauk Rapids Police Department","Siloam Springs Police Department","Canal Fulton Police Department - OIBRS","Hancock County Sheriff's Office - OIBRS","Brunswick Police Department","Perrysburg Township Police Department - OIBRS","Wauseon Police Department - OIBRS","Sultan Police Department","Clay County Sheriff","Verona Police Department","Auburn Police Department","Coshocton County Sheriff's Office - OIBRS","Hamilton Police Service","Fayette County Sheriff's Office - OIBRS","Scotland County Sheriff's Office","Groveport Police Department - OIBRS","STATE COLLEGE POLICE DEPT","Hebron Police Department - OIBRS","Knoxville Police Department (TN) (DUPLICATE - SEE 114)","Mountlake Terrace Police Department","Commerce Police Department","Sequim Police Department","Dupont Police Department","Junction City Police Department","Marion Police Department (OH) - OIBRS","Portsmouth Police Department - OIBRS","Oregon Police Department","Billerica Police Department","Port Clinton Police Department - OIBRS","Sheffield Lake Police Department - OIBRS","DeForest Police Department","North Carolina State University Police Department (NC)","Gold Bar Police Department","Tipp City Police Department - OIBRS","Athens Police Department - OIBRS","Scott County Sheriff's Office","Montgomery Police Department - OIBRS","Del City Police Department","Wyoming Police Department - OIBRS","Athens County Sheriff's Office - OIBRS","Galion Police Department - OIBRS","Howland Township Police Department - OIBRS","Miamisburg Police Department","Azle Police Department","Franklin Township Police Department","Woodlawn Police Department - OIBRS","Hastings Police Department","Weathersford Township Police Department - OIBRS","Southaven Police Department","Highland County Sheriff's Office - OIBRS","Madison County Sheriff's Office (OH) - OIBRS","Stillaguamish Tribal Police Department","Pickaway County Sheriff's Office - OIBRS","Elmwood Place Police Department - OIBRS","Ashland Police Department - OIBRS","North Palm Beach Police Department","Live Oak Police Department","Bazetta Township Police Department","San Antonio Police Department (TX)","Washington County Sheriff's Office - OIBRS","St. Marys Police Department - OIBRS","Springboro Police Department (OH)","Miami Township - Clermont County","Obetz Police Department - OIBRS","University of Toledo Police Department - OIBRS","Milan Police Department - OIBRS","Breckenridge Police Department","University of South Carolina Police Department","Manteno Police Department","Bainbridge Township Police Department - OIBRS","Rutland Police Department - OIBRS","Liberty Township Police Department - OIBRS","Ottawa, Kansas Police Department","Shakopee Police Department","Powhatan Sheriff's Office (VA)","New Franklin Police Department - OIBRS","Banks County Sheriffs Office","Granite Falls Police Department (WA)","Wickliffe Police Department - OIBRS","Plaquemines Parish Sheriff's Office","Stanwood Police Department","Mount Airy Police Department"
"1","1/1/2021","17","13","9","6","5","4","3","3","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1/2/2021","22","9","9","3","3","2",NA,"3","1","2","2",NA,"1","1",NA,"1","2","4",NA,NA,"5",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,"3","1",NA,NA,"1",NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,"1","2",NA,"1",NA,NA,"1",NA,NA,"2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
